SeqID,Ini_Species,TaxID,mol_type,length,Ini_sciname,kew_id,family,genus,species,infraspecies,sci_name,rank,taxonomic_status,accepted_kew_id,accepted_name,reviewed
KC539553.1,Ulmus parvifolia,63058,genomic DNA,1635,Ulmus parvifolia,302296-2,Ulmaceae,Ulmus,parvifolia,,Ulmus parvifolia,SPECIES,Accepted,,,
KC539554.1,Ulmus elliptica,1428769,genomic DNA,1516,Ulmus elliptica,856849-1,Ulmaceae,Ulmus,elliptica,,Ulmus elliptica,SPECIES,Accepted,,,
KC539555.1,Holoptelea integrifolia,63066,genomic DNA,1637,Holoptelea integrifolia,854174-1,Ulmaceae,Holoptelea,integrifolia,,Holoptelea integrifolia,SPECIES,Accepted,,,
KC539556.1,Ulmus davidiana,1297873,genomic DNA,1635,Ulmus davidiana,856844-1,Ulmaceae,Ulmus,davidiana,,Ulmus davidiana,SPECIES,Accepted,,,
KC539557.1,Planera aquatica,1428768,genomic DNA,1635,Planera aquatica,305500-2,Ulmaceae,Planera,aquatica,,Planera aquatica,SPECIES,Accepted,,,
KC539558.1,Phyllostylon rhamnoides,1428766,genomic DNA,1635,Phyllostylon rhamnoides,855199-1,Ulmaceae,Phyllostylon,rhamnoides,,Phyllostylon rhamnoides,SPECIES,Accepted,,,
KC539559.1,Phyllostylon rhamnoides,1428766,genomic DNA,1635,Phyllostylon rhamnoides,855199-1,Ulmaceae,Phyllostylon,rhamnoides,,Phyllostylon rhamnoides,SPECIES,Accepted,,,
KC539560.1,Ulmus minor,262084,genomic DNA,1635,Ulmus minor,856890-1,Ulmaceae,Ulmus,minor,,Ulmus minor,SPECIES,Accepted,,,
KC539561.1,Phyllostylon rhamnoides,1428766,genomic DNA,1635,Phyllostylon rhamnoides,855199-1,Ulmaceae,Phyllostylon,rhamnoides,,Phyllostylon rhamnoides,SPECIES,Accepted,,,
KC539562.1,Ulmus glabra,172265,genomic DNA,1635,Ulmus glabra,302887-2,Ulmaceae,Ulmus,glabra,,Ulmus glabra,SPECIES,Accepted,,,
KC539563.1,Phyllostylon rhamnoides,1428766,genomic DNA,1591,Phyllostylon rhamnoides,855199-1,Ulmaceae,Phyllostylon,rhamnoides,,Phyllostylon rhamnoides,SPECIES,Accepted,,,
KC539564.1,Ampelocera hottlei,63064,genomic DNA,1635,Ampelocera hottlei,11469-2,Ulmaceae,Ampelocera,hottlei,,Ampelocera hottlei,SPECIES,Accepted,,,
KC539565.1,Ampelocera hottlei,63064,genomic DNA,1635,Ampelocera hottlei,11469-2,Ulmaceae,Ampelocera,hottlei,,Ampelocera hottlei,SPECIES,Accepted,,,
KC539566.1,Ulmus laevis,233204,genomic DNA,1635,Ulmus laevis,856879-1,Ulmaceae,Ulmus,laevis,,Ulmus laevis,SPECIES,Accepted,,,
KC539567.1,Ampelocera macphersonii,1428764,genomic DNA,1606,Ampelocera macphersonii,272081-2,Ulmaceae,Ampelocera,macphersonii,,Ampelocera macphersonii,SPECIES,Accepted,,,
KC539568.1,Ulmus davidiana,1297873,genomic DNA,1635,Ulmus davidiana,856844-1,Ulmaceae,Ulmus,davidiana,,Ulmus davidiana,SPECIES,Accepted,,,
KC539569.1,Ampelocera hottlei,63064,genomic DNA,1635,Ampelocera hottlei,11469-2,Ulmaceae,Ampelocera,hottlei,,Ampelocera hottlei,SPECIES,Accepted,,,
KC539570.1,Phyllostylon rhamnoides,1428766,genomic DNA,1635,Phyllostylon rhamnoides,855199-1,Ulmaceae,Phyllostylon,rhamnoides,,Phyllostylon rhamnoides,SPECIES,Accepted,,,
KC539571.1,Hemiptelea davidii,63068,genomic DNA,1636,Hemiptelea davidii,854166-1,Ulmaceae,Hemiptelea,davidii,,Hemiptelea davidii,SPECIES,Accepted,,,
KC539572.1,Hemiptelea davidii,63068,genomic DNA,1636,Hemiptelea davidii,854166-1,Ulmaceae,Hemiptelea,davidii,,Hemiptelea davidii,SPECIES,Accepted,,,
KC539573.1,Ulmus glaucescens,1428770,genomic DNA,1625,Ulmus glaucescens,856866-1,Ulmaceae,Ulmus,glaucescens,,Ulmus glaucescens,SPECIES,Accepted,,,
KC573080.1,Geum rupestre,148910,genomic DNA,1673,Geum rupestre,77076919-1,Rosaceae,Geum,rupestre,,Geum rupestre,SPECIES,Accepted,,,
KC588398.1,Aeginetia indica,290220,genomic DNA,1763,Aeginetia indica,661840-1,Orobanchaceae,Aeginetia,indica,,Aeginetia indica,SPECIES,Accepted,,,
KC588399.1,Balanophora japonica,1128102,genomic DNA,1726,Balanophora japonica,103264-1,Balanophoraceae,Balanophora,japonica,,Balanophora japonica,SPECIES,Accepted,,,
KC588400.1,Cassytha filiformis,121073,genomic DNA,1770,Cassytha filiformis,463202-1,Lauraceae,Cassytha,filiformis,,Cassytha filiformis,SPECIES,Accepted,,,
KC588401.1,Monotropastrum humile,176250,genomic DNA,1764,Monotropastrum humile,582559-1,Ericaceae,Monotropastrum,humile,,Monotropastrum humile,SPECIES,Accepted,,,
KC588402.1,Cheilotheca macrocarpa,626230,genomic DNA,1758,Cheilotheca macrocarpa,582559-1,Ericaceae,Monotropastrum,humile,,Monotropastrum humile,SPECIES,Synonym,,,
KC588403.1,Cuscuta australis,267555,genomic DNA,1791,Cuscuta australis,267308-1,Convolvulaceae,Cuscuta,australis,,Cuscuta australis,SPECIES,Accepted,,,
KC588404.1,Galeola lindleyana,307584,genomic DNA,1763,Galeola lindleyana,626425-1,Orchidaceae,Cyrtosia,lindleyana,,Cyrtosia lindleyana,SPECIES,Homotypic_Synonym,,,
KC588406.1,Orobanche coerulescens,223100,genomic DNA,1734,Orobanche coerulescens,662192-1,Orobanchaceae,Orobanche,coerulescens,,Orobanche coerulescens,SPECIES,Accepted,,,
KC593682.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593683.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593684.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593685.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593686.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593687.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593688.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593689.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593690.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593691.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593692.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593693.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593694.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593695.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593696.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593697.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593698.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593699.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593700.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593701.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593702.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593703.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593704.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593705.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593706.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593707.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593708.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593709.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593710.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593711.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593712.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593713.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593714.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593715.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593716.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593717.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593718.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593719.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593720.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593721.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593722.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593723.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593724.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593725.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593726.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593727.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593728.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593729.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593730.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593731.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593732.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593733.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593734.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593735.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593736.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593737.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593738.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593739.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593740.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593741.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593742.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593743.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593744.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593745.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593746.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593747.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593748.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593749.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593750.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593751.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593752.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593753.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593754.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593755.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593756.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593757.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593758.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593759.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593760.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593761.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593762.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593763.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593764.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593765.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593766.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593767.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593768.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593769.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593770.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593771.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593772.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593773.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593774.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593775.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593776.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593777.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593778.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593779.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593780.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593781.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593782.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593783.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593784.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593785.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593786.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593787.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593788.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593789.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593790.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593791.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593792.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593793.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593794.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593795.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593796.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593797.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593798.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593799.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593800.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593801.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593802.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593803.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593804.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593805.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593806.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593807.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593808.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593809.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593810.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593811.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
KC593812.1,Panax ginseng,4054,genomic DNA,1809,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,Panax ginseng,SPECIES,Accepted,,,
